  7786	An important new book , '' Taking Religious Pluralism Seriously , '' edited by Barbara A. McGraw and Jo Renee Formicola , lays out the history of tolerance in the United States while urgently reminding us what is at stake when we speak , as we so often do , of '' church and state '' or '' moral values '' or '' the culture wars . ''	be Taking Seriously	An important new book edited by Jo Renee Formicola	Religious Pluralism	1	1			
16280645	Accumulating knowledge of the cellular mechanisms involved in onset , however , have yielded promising tolerance induction prophylactic approaches using genes and cells.	using	promising tolerance induction prophylactic approaches	genes	1	1			
 35926	In 1983 , he completed the piece for which he is best known , '' John Somebody , '' a three-movement work in which virtuosic electric guitar lines are intertwined with an electronic score built from snippets of conversation .	are intertwined with an electronic score built from snippets of conversation	virtuosic electric guitar lines	a three-movement work	1	1			
  7387	The approval of the bills here `` portends well for the future '' of other gun-control legislation in New York , including the assault-weapons ban , said Richard M. Aborn , a member of the national board of directors of Handgun Control Inc. , an advocacy group .	is	Handgun Control Inc.	an advocacy group	1	1			
27881264	Timely and effective management of these diseases has the potential to reduce disease burden and health care costs and improve work productivity and HRQOL.	has	effective management of these diseases	the potential to improve work productivity	1	1			
  4307	Joining another fast and mobile carrier task force , `` Hazelwood '' sortied 11 February to protect carriers as they launched heavy air strikes against the Japanese home islands 16 and 17 February .	launched heavy air strikes against	mobile carrier task force	the Japanese home islands	Japanese home islands	16 and 17 February	1	1	
 38483	The second relates to renewed U.S. protectionism or anger over Chinese exports triggering tit-for-tat, growth-stifling trade barriers.	relates to	The second danger to a year of relatively healthy global economic growth	anger over Chinese exports triggering trade barriers	1	1			
 23725	I used to feel pretty free going out to eat and taking a trip to visit my mom in Hawaii , '' Mrs. Banno said . ''	be visit my mom in	taking a trip	Hawaii	1	1			
 16423	Moreen and Ed Carey and All Our Family CAREY-Paul R. On behalf of all of us at Triarc , we wish to express our most sincere condolences to our friend and Director , former Governor Hugh L. Carey of New York , and his family on the loss of Paul R. Carey .	we wish to express	Ed Carey	our most sincere condolences to Director his family on the loss of Paul R. Carey	1	1			
28093435	A systematic review of published data that investigate the relationship between asthma and lung cancer , accounting for co-occurring respiratory and allergic diseases , will be conducted to investigate the independent association of asthma with lung cancer.	will be conducted	A systematic review of published data that investigate the relationship between asthma and lung cancer , accounting for co-occurring respiratory diseases	to investigate the independent association of asthma with lung cancer	1	1			
 30718	Mikhail S. Gorbachev , the former Soviet president , heads the Gorbachev Foundation , a research institute .	is	Mikhail S. Gorbachev	the former Soviet president	1	1			
 33505	The Library Board is charged with reviewing the strategic plans of the Harvard Library and assessing its progress in meeting those plans , reviewing system-wide policies and standards and overseeing the progress of the central services .	is charged with reviewing	The Library Board	system-wide standards	1	1			
32378709	However , the validity of omitting surgery for early breast cancer after primary systemic therapy has not been sufficiently established ; thus , even if pathological complete response is expected in patients showing clinical complete response , excision of the primary tumor site remains the standard treatment of breast cancer.	remains	excision of the primary tumor site	the standard treatment of breast cancer	1	1			
 24657	She came to Mr. Pataki 's attention after writing an article in The New Republic that framed the Republican case against President Clinton 's health care plan .	framed the Republican case against	an article in The New Republic	President Clinton 's health care plan	1	1			
12762953	Case finding is likely to be beneficial in high - risk youths.	is	Case finding	likely to be beneficial in high - risk youths	1	1			
 38574	A 15-member syndicate led by Goldman , Sachs & Company and Morgan Stanley & Company began offering the bonds simultaneously in the United States , Europe and , for the first time , in the Japanese markets .	be led by	A 15-member syndicate	Sachs	1	1			
  2155	Even though war was hell , he loved the Army , '' said his son , Alex Weil , the chief executive of Charlex , an animation and special-effects studio in Manhattan , where his father comes in to work twice weekly in the accounting office .	is	his son	Alex Weil	1	1			
  1674	That left Vice President Richard Nixon open to his opponent 's charges , in the 1960 election , that the administration had displayed cramped vision and a lack of vigor .	has	his opponent	charges	1	1			
 11357	Each day that the wholesale business is not acting at full capacity is another day for a competitor to lure customers '' or employees , Enron 's lawyers warned in the filing on Friday .	is	QUANT_S_1 day that the wholesale business is not acting at full capacity	another day	1	1			
 17886	On February 6 , 2008 , the post office in Taft was renamed the `` Larry S. Pierce Post Office '' in his honor .	was renamed the Larry S. Pierce Post Office in his honor On	the post office in Taft	February 6 2008	1	1			
 38117	Mr. Xiong oversees a small empire 	oversees	Mr. Xiong	a small empire	1	1			
 14842	Widespread torture takes place in places like Gaza and Jericho , the torture is systematic , and we have n't noticed any change in the technique or the frequency '' since 1996 , he said .	is	Gaza	place	1	1			
 14887	The latest research pact bolsters Du Pont 's growing portfolio of investments in superconductors .	has	Du Pont	a growing of investments	1	1			
  8208	`` This was a good game , but it 's just one step in the preseason , one step in the right direction .	is QUANT_O_1 step in	it 's just QUANT_S_1 step in the preseason	the right direction	1	1			
   865	Two of Schubert 's most wondrous slow movements belong to the A minor and D major Sonatas recorded here .	has	Schubert	most wondrous slow movements	1	1			
22972441	There is a complementary role for behavioral and environmental factors modulating the genetic susceptibility and diabetes risk.	modulating	environmental factors	the genetic susceptibility	1	1			
 25196	The department , the park and the county had sought compensatory and punitive damages from Mr. Krieger .	had sought	the park	punitive damages	1	1			
22540298	Targeted therapeutic agents , based on genetic mutations and signaling pathways altered in lung cancer , have added significantly to our armamentarium for lung cancer treatment while minimizing drug toxicity.	based	Targeted therapeutic agents	on genetic mutations	1	1			
 18507	The insects , not man or other proud species , are really the only ones fitted for survival in the nuclear age . ''	are	The insects	the only ones	1	1			
  3023	The Republicans said their offer was patterned after recommendations made by a panel of experts who were appointed in February by Senator Mitchell and his Republican counterpart , Senator Dole .	is	his Republican counterpart	Senator Dole	1	1			
